order_id,order_seq_nbr,customer_id,product_id,order_date
1807,18,27,4,2022-12-07
1808,18,28,15,2023-05-05
1809,18,29,3,2021-09-14
1810,18,30,6,2022-01-10
1811,19,1,21,2023-07-12
1812,19,2,12,2021-01-31
1813,19,3,34,2022-01-06
1814,19,4,13,2023-06-18
1815,19,5,5,2021-07-09
1816,19,6,18,2021-03-12
1817,19,7,9,2022-01-11
1818,19,8,19,2023-08-02
1819,19,9,14,2023-04-07
1820,19,10,17,2022-05-13
1821,19,11,10,2021-10-15
1822,19,12,29,2021-06-20
1823,19,13,1,2021-08-04
1824,19,14,20,2023-05-25
1825,19,15,17,2021-12-04
1826,19,16,24,2022-07-03
1827,19,17,32,2023-01-07
1828,19,18,22,2021-03-22
1829,19,19,8,2023-06-21
1830,19,20,12,2023-04-04
1831,19,21,6,2023-09-12
1832,19,22,2,2022-10-08
1833,19,23,5,2023-01-28
1834,19,24,15,2022-12-15
1835,19,25,31,2021-10-30
1836,19,26,28,2022-02-01
1837,19,27,29,2023-06-26
1838,19,28,3,2021-05-11
1839,19,29,16,2022-05-01
1840,20,1,7,2021-04-22
1841,20,1,15,2022-05-20
1842,20,2,18,2021-01-25
1843,20,3,19,2022-10-01
1844,20,4,13,2023-04-09
1845,20,5,8,2022-08-02
1846,20,6,10,2022-01-26
1847,20,7,16,2022-12-03
1848,20,8,14,2023-02-12
1849,20,9,22,2022-11-24
1850,20,10,4,2022-06-03
1851,20,11,27,2023-06-22
1852,20,12,15,2022-10-19
1853,20,13,12,2021-10-14
1854,20,14,11,2022-01-20
1855,20,15,14,2022-11-19
1856,20,16,3,2023-09-11
1857,20,17,30,2022-01-27
1858,20,18,5,2023-03-29
1859,20,19,6,2021-08-12
1860,20,20,1,2023-05-30
1861,20,21,20,2023-01-09
1862,20,22,18,2021-10-13
1863,20,23,30,2022-07-28
1864,20,24,5,2022-11-11
1865,20,25,11,2023-05-02
1866,20,26,7,2021-05-19
1867,20,27,25,2022-12-03
1868,20,28,16,2021-11-08
1869,20,29,4,2022-08-06
1870,20,30,9,2023-04-21
1871,20,31,22,2023-06-21
1872,20,32,26,2021-09-15
1873,20,33,28,2021-05-24
1874,20,34,18,2022-03-10
1875,20,35,31,2021-11-01
1876,20,36,19,2021-07-16
1877,20,37,6,2021-07-02
1878,20,38,8,2023-04-28
1879,20,39,12,2022-10-22
1880,20,40,3,2022-10-19
1881,20,41,21,2023-01-24
1882,20,42,21,2021-08-07
1883,20,43,25,2023-03-23
1884,20,44,16,2022-05-17
1885,20,45,11,2021-02-24
1886,20,46,15,2022-07-29
1887,20,47,30,2021-10-30
1888,20,48,10,2022-01-25
1889,20,49,24,2023-01-06
1890,20,50,1,2021-06-03
1891,20,51,20,2022-09-07
1892,20,52,2,2023-03-04
1893,20,53,21,2023-07-14
1894,20,54,27,2023-07-26
1895,20,55,8,2022-03-14
1896,20,56,20,2022-07-28
1897,20,57,15,2021-12-11
1898,20,58,9,2022-05-12
1899,20,59,4,2021-06-12
1900,20,60,6,2022-02-14
1901,20,61,30,2022-05-11
1902,20,62,10,2022-11-03
1903,20,63,3,2022-08-09
1904,20,64,1,2021-04-06
1905,20,65,23,2022-09-17
1906,20,66,15,2022-05-21
1907,20,67,12,2022-09-24
1908,20,68,11,2023-07-13
1909,20,69,30,2023-01-18
1910,20,70,20,2021-01-02
1911,20,71,4,2023-03-07
1912,20,72,6,2022-06-09
1913,20,73,9,2023-06-21
1914,20,74,5,2023-06-16
1915,20,75,10,2023-03-14
1916,20,76,8,2022-12-19
1917,20,77,3,2021-03-16
1918,20,78,14,2022-11-06
1919,20,79,7,2023-05-17
1920,20,80,19,2022-02-10
1921,20,81,24,2022-01-25
1922,20,82,28,2023-07-12
1923,20,83,4,2022-05-24
1924,20,84,3,2021-02-03
1925,20,85,1,2021-11-18
1926,20,86,6,2023-04-21
1927,20,87,5,2023-01-01
1928,20,88,8,2021-01-15
1929,20,89,12,2023-05-14
1930,20,90,3,2021-02-06
1931,21,1,17,2022-03-10
1932,21,1,30,2022-01-30
1933,21,2,7,2022-11-12
1934,21,3,2,2021-11-27
1935,21,4,3,2021-05-21
1936,21,5,24,2021-12-14
1937,21,6,18,2023-01-01
1938,21,7,14,2023-04-22
1939,21,8,4,2021-06-19
1940,21,9,19,2021-02-16
1941,21,10,6,2021-08-20
1942,21,11,9,2023-03-22
1943,21,12,26,2023-02-11
1944,21,13,4,2021-07-04
1945,21,14,12,2022-03-25
1946,21,15,28,2023-08-27
1947,21,16,31,2022-04-21
1948,22,1,2,2022-03-29
1949,22,1,5,2021-10-09
1950,22,2,3,2022-08-24
1951,22,3,15,2023-01-12
1952,22,4,40,2022-12-04
1953,22,5,22,2022-03-14
1954,22,6,25,2023-06-13
1955,22,7,18,2021-06-10
1956,22,8,8,2023-03-16
1957,22,9,12,2021-08-06
1958,22,10,21,2022-07-19
1959,22,11,3,2021-06-05
1960,22,12,14,2022-02-13
1961,22,13,27,2021-03-28
1962,22,14,1,2023-01-14
1963,22,15,28,2023-01-30
1964,22,16,9,2022-02-10
1965,22,17,35,2023-01-15
1966,22,18,16,2023-02-09
1967,22,19,10,2021-07-13
1968,22,20,15,2021-06-05
1969,22,21,24,2022-03-17
1970,22,22,8,2022-06-20
1971,22,23,14,2022-07-02
1972,22,24,11,2022-01-10
1973,22,25,6,2021-08-31
1974,22,26,2,2023-02-19
1975,23,1,11,2022-06-28
1976,23,2,20,2022-06-30
1977,23,3,7,2021-12-02
1978,23,4,2,2022-02-01
1979,23,5,10,2023-02-03
1980,23,6,14,2022-08-19
1981,23,7,26,2022-12-10
1982,23,8,25,2023-01-18
1983,23,9,8,2021-09-29
1984,23,10,9,2021-06-08
1985,23,11,28,2023-03-05
1986,23,12,12,2022-01-27
1987,23,13,20,2021-02-26
1988,23,14,13,2021-07-10
1989,23,15,15,2021-11-26
1990,23,16,19,2022-01-01
1991,23,17,3,2022-10-13
1992,23,18,23,2021-12-15
1993,23,19,1,2021-12-21
1994,23,20,6,2023-01-03
1995,23,21,9,2022-08-16
1996,23,22,4,2023-03-21
1997,23,23,30,2021-02-10
1998,23,24,5,2022-11-17
1999,23,25,22,2023-06-12
2000,23,26,3,2022-04-29
2001,23,27,16,2022-05-22
2002,23,28,27,2022-03-14
2003,23,29,20,2021-03-26
2004,23,30,11,2022-01-07
2005,24,1,30,2023-06-22
2006,24,1,12,2023-04-14
2007,24,2,14,2023-03-08
2008,24,3,3,2023-04-28
2009,24,4,9,2022-09-21
2010,24,5,8,2021-06-26
2011,24,6,7,2022-08-03
2012,24,7,2,2022-05-29
2013,24,8,1,2021-05-15
2014,24,9,15,2022-03-06
2015,24,10,18,2022-01-29
2016,24,11,26,2022-06-23
2017,24,12,10,2021-10-05
2018,24,13,29,2023-02-13
2019,24,14,20,2022-12-12
2020,24,15,11,2023-02-02
2021,24,16,17,2021-10-07
2022,24,17,21,2022-01-30
2023,24,18,3,2022-07-08
2024,24,19,5,2022-05-04
2025,24,20,6,2023-01-31
2026,24,21,14,2022-11-23
2027,24,22,11,2022-08-28
2028,24,23,1,2023-12-01
2029,24,24,5,2023-01-08
2030,24,25,4,2021-06-20
2031,24,26,30,2022-10-01
2032,24,27,23,2021-11-09
2033,24,28,36,2022-07-01
2034,24,29,14,2023-06-17
2035,24,30,27,2021-04-09
2036,24,31,35,2021-04-07
2037,24,32,7,2022-12-01
2038,24,33,2,2021-09-05
2039,24,34,20,2023-05-25
2040,24,35,1,2021-11-22
2041,24,36,15,2022-02-08
2042,24,37,11,2021-05-02
2043,24,38,19,2023-08-26
2044,24,39,12,2022-11-06
2045,25,1,7,2023-02-15
2046,25,1,30,2022-11-21
2047,25,2,22,2023-05-06
2048,25,3,9,2021-11-09
2049,25,4,3,2023-06-02
2050,25,5,14,2022-03-29
2051,25,6,25,2023-07-26
2052,25,7,11,2021-07-10
2053,25,8,16,2022-10-11
2054,25,9,18,2021-07-22
2055,25,10,28,2022-06-09
2056,25,11,4,2023-07-09
2057,25,12,13,2022-05-18
2058,25,13,2,2022-05-10
2059,25,14,5,2023-03-02
2060,25,15,12,2021-10-12
2061,25,16,30,2023-11-16
2062,25,17,17,2022-10-24
2063,25,18,22,2021-06-09
2064,25,19,9,2021-01-19
2065,25,20,13,2023-01-08
2066,25,21,27,2022-07-30
2067,25,22,12,2022-05-14
2068,25,23,5,2022-04-30
2069,25,24,18,2022-02-05
2070,25,25,1,2022-08-16
2071,25,26,28,2023-09-29
2072,25,27,18,2022-06-11
2073,26,1,4,2023-02-05
2074,26,1,16,2022-12-22
2075,26,2,30,2023-01-11
2076,26,3,8,2021-06-22
2077,26,4,20,2021-02-12
2078,26,5,12,2023-01-23
2079,26,6,24,2022-10-04
2080,26,7,9,2022-08-20
2081,26,8,21,2022-08-02
2082,26,9,6,2022-05-30
2083,26,10,15,2021-03-09
2084,26,11,18,2023-07-26
2085,26,12,14,2023-06-28
2086,26,13,23,2021-05-21
2087,26,14,17,2022-07-23
2088,26,15,11,2021-04-08
2089,26,16,15,2023-01-28
2090,26,17,3,2021-12-16
2091,26,18,1,2021-07-05
2092,26,19,12,2022-04-01
2093,26,20,9,2022-02-24
2094,26,21,14,2021-01-13
2095,27,1,7,2022-08-24
2096,27,1,30,2023-02-10
2097,27,2,9,2023-01-20
2098,27,3,14,2021-10-12
2099,27,4,30,2021-12-18
2100,27,5,22,2022-09-20
2101,27,6,5,2021-05-04
2102,27,7,20,2023-06-07
2103,27,8,4,2022-04-23
2104,27,9,18,2021-04-07
2105,27,10,11,2023-07-05
2106,27,11,10,2023-03-25
2107,27,12,3,2021-11-12
2108,27,13,27,2022-06-18
2109,27,14,12,2023-01-28
2110,27,15,1,2022-02-16
2111,27,16,14,2023-04-26
2112,27,17,21,2022-02-27
2113,27,18,8,2021-12-17
2114,27,19,15,2021-04-10
2115,27,20,2,2022-09-22
2116,27,21,6,2022-03-01
2117,27,22,30,2022-12-03
2118,27,23,24,2021-11-24
2119,27,24,21,2022-06-13
2120,27,25,11,2022-10-29
2121,27,26,3,2023-09-18
2122,27,27,9,2022-08-06
2123,27,28,5,2023-01-17
2124,27,29,4,2021-05-22
2125,27,30,1,2022-07-14
2126,27,31,14,2022-12-20
2127,28,1,8,2023-04-11
2128,28,2,18,2022-04-16
2129,28,3,11,2022-06-29
2130,28,4,7,2021-06-12
2131,28,5,1,2021-05-06
2132,28,6,20,2022-11-11
2133,28,7,17,2023-02-16
2134,28,8,18,2021-09-14
2135,28,9,10,2023-01-18
2136,28,10,11,2023-08-19
2137,28,11,14,2022-10-20
2138,28,12,12,2022-03-01
2139,28,13,7,2022-07-21
2140,28,14,8,2022-06-24
2141,28,15,25,2022-05-18
2142,28,16,35,2022-09-24
2143,28,17,15,2023-03-22
2144,28,18,19,2021-02-10
2145,28,19,21,2023-08-05
2146,28,20,9,2021-10-18
2147,28,21,7,2021-04-11
2148,28,22,3,2022-06-06
2149,28,23,2,2023-01-13
2150,28,24,15,2021-12-19
2151,28,25,14,2023-01-04
2152,28,26,9,2022-12-24
2153,28,27,23,2022-03-12
2154,28,28,22,2022-10-12
2155,28,29,31,2022-07-22
2156,28,30,5,2021-09-29
2157,28,31,18,2023-01-15
2158,28,32,12,2022-06-19
2159,28,33,34,2023-02-10
2160,28,34,3,2022-07-03
2161,28,35,28,2022-06-28
2162,28,36,5,2021-12-11
2163,29,1,1,2023-04-13
2164,29,1,14,2023-01-16
2165,29,2,4,2021-02-20
2166,29,3,7,2021-01-23
2167,29,4,22,2022-05-21
2168,29,5,19,2022-06-14
2169,29,6,6,2021-10-11
2170,29,7,30,2022-07-19
2171,29,8,3,2022-08-29
